settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	shipment-fee-type	shipment-fee-amount	order-fee-type	order-fee-amount	fulfillment-id	posted-date	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	price-type	price-amount	item-related-fee-type	item-related-fee-amount	misc-fee-amount	other-fee-amount	other-fee-reason-description	direct-payment-type	direct-payment-amount	other-amount
18604596122						Refund	405-6929493-8741161		amzn1:crow:n6JYy9i2Tbe5xvYlt+ogMA		Amazon.in					MFN	2022-10-19T10:49:38+00:00	22268147552251		276313586747001	EBDiaper-XXXL-64				Refund commission	-19.98						
18604596122						Refund	405-6929493-8741161		amzn1:crow:n6JYy9i2Tbe5xvYlt+ogMA		Amazon.in					MFN	2022-10-19T10:49:38+00:00	22268147552251		276313586747001	EBDiaper-XXXL-64				Refund commission IGST	-3.60						
18604596122						Previous Reserve Amount Balance											2022-10-13T07:52:50+00:00															27961.62
18604596122						Current Reserve Amount											2022-10-20T07:49:59+00:00															-24182.58
18604596122						MiscAdjustment											2022-10-14T12:26:21+00:00															155.76
18604596122						Amazon Easy Ship Charges	406-2480513-9548346			Djd8Qn2KQ	Amazon.in					MFN	2022-10-20T05:18:35+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	406-2480513-9548346			Djd8Qn2KQ	Amazon.in					MFN	2022-10-20T05:18:35+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	403-5046784-0378718			DQsQWztxQ	Amazon.in					MFN	2022-10-18T05:59:26+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	403-5046784-0378718			DQsQWztxQ	Amazon.in					MFN	2022-10-18T05:59:26+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	407-6623855-5809131			DLzz0RtJQ	Amazon.in					MFN	2022-10-19T05:35:48+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	407-6623855-5809131			DLzz0RtJQ	Amazon.in					MFN	2022-10-19T05:35:48+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	171-1183474-2862731			DjNvSzwwQ	Amazon.in					MFN	2022-10-14T06:07:23+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	171-1183474-2862731			DjNvSzwwQ	Amazon.in					MFN	2022-10-14T06:07:23+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	405-6710668-1932358			DF4TmFbZQ	Amazon.in					MFN	2022-10-17T06:03:39+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	405-6710668-1932358			DF4TmFbZQ	Amazon.in					MFN	2022-10-17T06:03:39+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	405-4259456-3654729			DQB9pywWQ	Amazon.in					MFN	2022-10-14T06:07:43+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	405-4259456-3654729			DQB9pywWQ	Amazon.in					MFN	2022-10-14T06:07:43+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	408-4929665-5609161			DQ4Qch2QQ	Amazon.in					MFN	2022-10-20T05:18:51+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	408-4929665-5609161			DQ4Qch2QQ	Amazon.in					MFN	2022-10-20T05:18:51+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	407-7951720-2828364			DFDcNLZvQ	Amazon.in					MFN	2022-10-15T05:18:01+00:00								Easy Ship weight handling fees							-101.50
18604596122						Amazon Easy Ship Charges	407-7951720-2828364			DFDcNLZvQ	Amazon.in					MFN	2022-10-15T05:18:01+00:00								Easy Ship weight handling fees IGST							-18.27
18604596122						Amazon Easy Ship Charges	405-6601736-8822726			DZtgcvb6Q	Amazon.in					MFN	2022-10-16T05:40:40+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	405-6601736-8822726			DZtgcvb6Q	Amazon.in					MFN	2022-10-16T05:40:40+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	171-2716146-7657159			DQ3844VMQ	Amazon.in					MFN	2022-10-19T05:35:26+00:00								Easy Ship weight handling fees							-101.50
18604596122						Amazon Easy Ship Charges	171-2716146-7657159			DQ3844VMQ	Amazon.in					MFN	2022-10-19T05:35:26+00:00								Easy Ship weight handling fees IGST							-18.27
18604596122						Amazon Easy Ship Charges	404-8288155-0999537			DFZgDQwKQ	Amazon.in					MFN	2022-10-14T06:07:00+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	404-8288155-0999537			DFZgDQwKQ	Amazon.in					MFN	2022-10-14T06:07:00+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	171-3283864-1340329			DTV2dLZTQ	Amazon.in					MFN	2022-10-15T05:09:37+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	171-3283864-1340329			DTV2dLZTQ	Amazon.in					MFN	2022-10-15T05:09:37+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	403-1545068-9428328			DjT6DbV4Q	Amazon.in					MFN	2022-10-19T05:35:42+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	403-1545068-9428328			DjT6DbV4Q	Amazon.in					MFN	2022-10-19T05:35:42+00:00								Easy Ship weight handling fees IGST							-24.48
18604596122						Amazon Easy Ship Charges	171-9011808-5798747			D50HJCw5Q	Amazon.in					MFN	2022-10-14T06:07:13+00:00								Easy Ship weight handling fees							-136.00
18604596122						Amazon Easy Ship Charges	171-9011808-5798747			D50HJCw5Q	Amazon.in					MFN	2022-10-14T06:07:13+00:00								Easy Ship weight handling fees IGST							-24.48
